,Datetime,Content ID,Content Type,Category Type,Reaction Type,Sentiment Type,Score
20546,30-03-2021 09:41,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,want,positive,70
20547,20-04-2021 16:41,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,peeking,neutral,35
20549,06-02-2021 06:55,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,adore,positive,72
20550,07-01-2021 08:05,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,want,positive,70
20551,11-03-2021 12:16,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,scared,negative,15
20552,11-06-2021 10:27,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,intrigued,positive,45
20553,18-05-2021 06:47,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,love,positive,65
20554,29-01-2021 13:49,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,love,positive,65
20555,19-11-2020 13:52,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,want,positive,70
20556,26-06-2020 10:03,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,cherish,positive,70
20605,06-10-2020 19:34,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,scared,negative,15
20606,25-03-2021 22:26,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,hate,negative,5
20607,22-03-2021 19:05,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,super love,positive,75
20608,20-01-2021 08:23,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,heart,positive,60
20609,05-04-2021 08:05,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,indifferent,neutral,20
20610,18-07-2020 08:15,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,dislike,negative,10
20611,30-01-2021 16:55,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,want,positive,70
20612,31-12-2020 21:43,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,peeking,neutral,35
20613,22-11-2020 07:58,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,super love,positive,75
20615,21-09-2020 20:02,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,disgust,negative,0
20616,08-10-2020 11:58,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,adore,positive,72
20617,15-01-2021 12:34,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,dislike,negative,10
20618,08-07-2020 12:36,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,super love,positive,75
20619,21-11-2020 06:13,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,want,positive,70
20620,23-01-2021 16:00,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,love,positive,65
20621,10-04-2021 21:30,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,cherish,positive,70
20622,08-07-2020 19:31,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,adore,positive,72
20623,25-09-2020 06:43,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,peeking,neutral,35
20625,16-09-2020 12:20,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,scared,negative,15
20626,23-05-2021 11:20,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,interested,positive,30
20627,04-07-2020 05:23,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,cherish,positive,70
20628,23-09-2020 18:20,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,heart,positive,60
20629,19-06-2020 01:59,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,like,positive,50
20630,07-02-2021 02:32,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,heart,positive,60
20631,14-01-2021 20:09,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,hate,negative,5
20632,29-04-2021 08:02,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,love,positive,65
20633,29-12-2020 05:33,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,disgust,negative,0
20635,11-10-2020 06:20,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,adore,positive,72
20636,09-11-2020 14:35,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,peeking,neutral,35
20637,20-04-2021 11:06,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,love,positive,65
20638,16-11-2020 20:35,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,super love,positive,75
20639,21-05-2021 07:21,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,cherish,positive,70
20640,08-07-2020 14:11,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,intrigued,positive,45
20641,28-01-2021 19:12,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,disgust,negative,0
20642,05-11-2020 08:20,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,dislike,negative,10
20643,02-07-2020 18:26,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,like,positive,50
20645,28-02-2021 09:50,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,super love,positive,75
20646,19-08-2020 23:07,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,hate,negative,5
20649,16-10-2020 12:41,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,worried,negative,12
20650,07-02-2021 13:15,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,adore,positive,72
20651,22-01-2021 00:42,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,intrigued,positive,45
20652,13-04-2021 17:54,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,heart,positive,60
20653,30-04-2021 20:25,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,cherish,positive,70
20654,01-08-2020 18:09,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,indifferent,neutral,20
20655,02-03-2021 16:02,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,disgust,negative,0
20656,21-07-2020 21:59,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,heart,positive,60
20658,11-06-2021 20:57,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,interested,positive,30
20659,07-08-2020 17:30,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,adore,positive,72
20660,12-01-2021 07:15,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,cherish,positive,70
20661,03-06-2021 15:10,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,cherish,positive,70
20662,19-04-2021 16:34,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,hate,negative,5
20663,06-06-2021 18:32,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,intrigued,positive,45
20664,13-05-2021 19:45,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,heart,positive,60
20665,18-01-2021 22:25,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,love,positive,65
20666,12-12-2020 06:08,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,adore,positive,72
20703,30-04-2021 07:57,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,cherish,positive,70
20704,08-01-2021 02:21,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,cherish,positive,70
20705,28-10-2020 22:17,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,dislike,negative,10
20706,25-10-2020 22:55,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,peeking,neutral,35
20707,15-06-2021 18:42,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,intrigued,positive,45
20708,06-11-2020 10:57,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,hate,negative,5
20709,28-08-2020 22:46,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,scared,negative,15
20710,09-09-2020 00:29,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,peeking,neutral,35
20711,18-04-2021 21:02,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,want,positive,70
20713,08-10-2020 16:08,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,scared,negative,15
20714,21-03-2021 10:24,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,intrigued,positive,45
20715,07-10-2020 04:42,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,scared,negative,15
20716,18-06-2020 12:44,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,like,positive,50
20717,21-07-2020 00:23,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,scared,negative,15
20718,06-02-2021 06:43,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,adore,positive,72
20719,10-11-2020 12:21,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,peeking,neutral,35
20720,26-03-2021 16:09,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,scared,negative,15
20721,02-05-2021 14:03,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,heart,positive,60
20723,05-11-2020 00:45,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,want,positive,70
20724,14-03-2021 21:43,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,disgust,negative,0
20725,21-06-2020 00:23,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,adore,positive,72
20726,18-12-2020 23:39,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,cherish,positive,70
20727,03-12-2020 21:58,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,video,animals,cherish,positive,70
20729,08-07-2020 01:25,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,hate,negative,5
20730,06-11-2020 21:28,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,like,positive,50
20731,03-11-2020 07:42,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,love,positive,65
20732,01-08-2020 03:39,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,peeking,neutral,35
20733,14-10-2020 01:11,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,peeking,neutral,35
20734,29-03-2021 08:07,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,like,positive,50
20735,06-01-2021 01:47,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,worried,negative,12
20736,20-03-2021 12:02,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,peeking,neutral,35
20737,16-03-2021 06:09,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,cherish,positive,70
20739,06-07-2020 23:14,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,super love,positive,75
20740,13-10-2020 01:04,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,indifferent,neutral,20
20741,04-09-2020 10:31,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,adore,positive,72
20742,10-02-2021 13:01,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,peeking,neutral,35
20743,13-02-2021 23:06,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,adore,positive,72
20744,17-01-2021 03:53,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,heart,positive,60
20745,24-01-2021 22:18,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,adore,positive,72
20746,19-09-2020 15:50,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,want,positive,70
20747,14-01-2021 16:39,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,peeking,neutral,35
20749,16-12-2020 17:16,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,adore,positive,72
20750,29-03-2021 12:56,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,hate,negative,5
20751,06-12-2020 11:24,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,dislike,negative,10
20752,28-07-2020 04:06,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,intrigued,positive,45
20753,10-08-2020 00:07,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,adore,positive,72
20754,15-12-2020 05:33,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,peeking,neutral,35
20755,05-08-2020 23:07,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,heart,positive,60
20756,01-01-2021 04:03,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,love,positive,65
20757,04-05-2021 14:37,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,indifferent,neutral,20
20759,21-11-2020 13:57,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,scared,negative,15
20760,03-09-2020 22:18,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,video,travel,cherish,positive,70
20762,17-02-2021 21:12,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,heart,positive,60
20763,24-12-2020 23:39,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,love,positive,65
20764,25-01-2021 14:23,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,worried,negative,12
20765,04-10-2020 15:54,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,disgust,negative,0
20766,09-08-2020 13:47,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,super love,positive,75
20767,31-03-2021 22:51,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,want,positive,70
20768,11-10-2020 23:45,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,love,positive,65
20769,02-02-2021 13:02,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,intrigued,positive,45
20770,09-05-2021 07:19,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,want,positive,70
20772,15-03-2021 20:45,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,disgust,negative,0
20773,22-01-2021 20:25,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,cherish,positive,70
20774,30-03-2021 07:13,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,super love,positive,75
20775,01-06-2021 05:06,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,want,positive,70
20776,25-03-2021 23:03,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,intrigued,positive,45
20777,29-03-2021 07:03,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,want,positive,70
20778,11-08-2020 03:57,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,heart,positive,60
20779,15-02-2021 14:41,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,dislike,negative,10
20780,09-08-2020 01:12,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,hate,negative,5
20782,24-10-2020 01:49,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,worried,negative,12
20783,22-02-2021 15:27,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,like,positive,50
20784,23-11-2020 11:53,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,disgust,negative,0
20785,07-12-2020 02:24,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,interested,positive,30
20786,14-08-2020 13:05,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,peeking,neutral,35
20787,21-05-2021 18:39,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,intrigued,positive,45
20788,07-07-2020 09:34,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,peeking,neutral,35
20789,21-10-2020 22:31,0701343b-6105-40e4-b275-7f3d292b9e20,photo,tennis,cherish,positive,70
20791,25-05-2021 09:00,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,like,positive,50
20792,25-10-2020 01:30,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,hate,negative,5
20793,15-07-2020 07:57,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,like,positive,50
20794,23-12-2020 10:34,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,interested,positive,30
20795,06-12-2020 16:14,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,super love,positive,75
20796,24-02-2021 15:09,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,want,positive,70
20797,20-07-2020 22:27,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,peeking,neutral,35
20798,07-01-2021 23:41,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,cherish,positive,70
20799,25-05-2021 02:13,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,worried,negative,12
20801,20-09-2020 14:00,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,adore,positive,72
20802,04-06-2021 12:20,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,indifferent,neutral,20
20803,03-12-2020 22:54,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,love,positive,65
20804,02-08-2020 09:17,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,super love,positive,75
20805,14-11-2020 10:11,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,adore,positive,72
20806,31-08-2020 02:02,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,like,positive,50
20807,20-08-2020 04:15,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,hate,negative,5
20808,22-11-2020 11:47,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,heart,positive,60
20809,27-11-2020 05:01,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,hate,negative,5
20811,16-02-2021 00:26,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,disgust,negative,0
20812,14-07-2020 19:43,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,cherish,positive,70
20813,17-04-2021 13:16,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,indifferent,neutral,20
20814,01-03-2021 15:34,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,heart,positive,60
20815,17-01-2021 05:56,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,intrigued,positive,45
20816,29-12-2020 20:12,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,worried,negative,12
20817,02-03-2021 02:19,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,scared,negative,15
20818,24-11-2020 19:44,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,heart,positive,60
20819,30-05-2021 16:20,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,disgust,negative,0
20821,17-03-2021 12:48,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,interested,positive,30
20822,07-12-2020 00:05,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,interested,positive,30
20823,20-04-2021 12:28,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,want,positive,70
20824,20-05-2021 09:07,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,hate,negative,5
20825,02-01-2021 18:56,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,scared,negative,15
20826,28-11-2020 22:58,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,worried,negative,12
20827,10-09-2020 08:13,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,interested,positive,30
20828,14-02-2021 01:20,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,peeking,neutral,35
20829,13-01-2021 19:21,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,super love,positive,75
20831,02-06-2021 12:05,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,peeking,neutral,35
20832,23-06-2020 02:09,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,super love,positive,75
20833,30-08-2020 09:14,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,interested,positive,30
20834,10-03-2021 23:58,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,peeking,neutral,35
20835,04-02-2021 20:55,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,dislike,negative,10
20836,01-04-2021 16:45,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,interested,positive,30
20837,11-10-2020 15:55,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,peeking,neutral,35
20838,04-11-2020 10:29,451b228b-9d66-45a4-b6fa-46c502562b5f,video,healthy eating,peeking,neutral,35
20852,18-06-2021 02:02,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,disgust,negative,0
20853,30-10-2020 12:40,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,indifferent,neutral,20
20854,15-02-2021 07:43,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,peeking,neutral,35
20855,05-09-2020 17:28,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,peeking,neutral,35
20856,21-09-2020 07:50,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,peeking,neutral,35
20857,10-07-2020 21:11,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,heart,positive,60
20858,01-09-2020 14:41,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,love,positive,65
20859,28-08-2020 23:26,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,indifferent,neutral,20
20860,09-04-2021 15:59,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,intrigued,positive,45
20862,11-03-2021 12:17,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,indifferent,neutral,20
20863,17-01-2021 10:25,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,adore,positive,72
20864,09-05-2021 23:42,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,disgust,negative,0
20865,24-09-2020 11:30,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,dislike,negative,10
20866,06-02-2021 14:49,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,disgust,negative,0
20867,17-07-2020 23:41,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,worried,negative,12
20868,06-08-2020 23:10,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,peeking,neutral,35
20869,18-05-2021 22:26,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,peeking,neutral,35
20870,14-01-2021 05:19,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,want,positive,70
20872,25-03-2021 21:56,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,like,positive,50
20873,03-09-2020 19:05,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,adore,positive,72
20874,10-03-2021 06:57,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,adore,positive,72
20875,09-11-2020 05:19,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,like,positive,50
20876,19-10-2020 20:36,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,cherish,positive,70
20877,30-06-2020 19:36,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,like,positive,50
20878,04-07-2020 19:36,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,like,positive,50
20879,07-04-2021 20:48,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,hate,negative,5
20880,08-11-2020 17:46,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,adore,positive,72
20882,09-08-2020 02:51,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,disgust,negative,0
20883,26-12-2020 15:58,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,want,positive,70
20884,06-01-2021 07:30,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,peeking,neutral,35
20885,23-04-2021 09:15,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,cherish,positive,70
20886,12-10-2020 09:22,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,indifferent,neutral,20
20887,23-12-2020 22:20,1dbed432-50e6-4955-9ac8-798fb60b2f0e,video,science,want,positive,70
20889,17-02-2021 07:14,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,intrigued,positive,45
20890,24-08-2020 06:52,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,dislike,negative,10
20891,07-09-2020 07:59,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,super love,positive,75
20892,16-12-2020 22:32,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,indifferent,neutral,20
20893,02-09-2020 11:10,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,interested,positive,30
20894,25-11-2020 13:45,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,like,positive,50
20895,27-03-2021 01:51,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,peeking,neutral,35
20896,05-06-2021 00:21,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,peeking,neutral,35
20897,01-02-2021 02:39,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,disgust,negative,0
20899,20-09-2020 15:49,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,super love,positive,75
20900,22-05-2021 18:58,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,disgust,negative,0
20901,11-11-2020 12:18,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,interested,positive,30
20902,29-12-2020 13:38,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,like,positive,50
20903,08-05-2021 22:55,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,interested,positive,30
20904,04-12-2020 07:32,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,interested,positive,30
20905,27-09-2020 01:46,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,disgust,negative,0
20906,14-10-2020 15:09,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,peeking,neutral,35
20907,25-05-2021 18:21,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,peeking,neutral,35
20909,17-10-2020 19:05,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,intrigued,positive,45
20910,30-08-2020 17:26,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,scared,negative,15
20911,22-03-2021 17:09,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,disgust,negative,0
20912,14-01-2021 21:48,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,want,positive,70
20913,27-06-2020 07:32,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,adore,positive,72
20914,19-12-2020 18:15,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,adore,positive,72
20915,28-10-2020 23:11,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,worried,negative,12
20916,26-06-2020 18:52,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,scared,negative,15
20917,15-05-2021 09:56,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,want,positive,70
20919,10-08-2020 11:13,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,intrigued,positive,45
20920,22-11-2020 14:51,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,disgust,negative,0
20921,30-09-2020 06:45,7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,peeking,neutral,35
